Date,Quantity,UnitPrice,ItemsInCart,ReferralSource,TotalPrice,CouponUsed,PricePerItem,OrderMonth,OrderYear,AverageCartValue,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_SAVE10,CouponCode_WINTER15
2023-06-30,3,556.99,4,1,1670.97,1,556.99,6,2023,417.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-05-26,1,72.31,1,1,72.31,1,72.31,5,2023,72.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2023-10-02,5,24.82,10,4,124.1,1,24.82,10,2023,12.41,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-03-05,4,26.04,5,3,104.16,1,26.04,3,2024,20.83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2024-10-04,1,657.07,4,2,657.07,1,657.07,10,2024,164.27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2025-06-22,3,32.62,6,1,97.86,1,32.62,6,2025,16.31,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-05-10,2,228.91,4,4,457.82,1,228.91,5,2024,114.46,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2024-11-06,3,274.75,3,2,824.25,1,274.75,11,2024,274.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-31,4,634.05,6,2,2536.2,1,634.05,5,2025,422.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2024-07-24,5,543.16,6,3,2715.8,1,543.16,7,2024,452.63,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2025-01-27,3,449.13,5,4,1347.39,1,449.13,1,2025,269.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-06-16,5,389.62,7,1,1948.1,1,389.62,6,2024,278.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-21,1,305.17,3,4,305.17,1,305.17,4,2023,101.72,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-06-02,3,445.12,8,2,1335.36,1,445.12,6,2023,166.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-19,2,230.36,4,0,460.72,1,230.36,12,2024,115.18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2024-03-08,1,96.81,3,4,96.81,1,96.81,3,2024,32.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2025-03-07,5,460.14,10,1,2300.7,1,460.14,3,2025,230.07,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2024-10-17,3,601.6,7,1,1804.8,1,601.6,10,2024,257.83,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2024-02-08,3,184.47,4,4,553.41,1,184.47,2,2024,138.35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-09-03,1,411.34,5,3,411.34,1,411.34,9,2024,82.27,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2024-07-16,1,532.89,2,4,532.89,1,532.89,7,2024,266.44,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-03-27,3,136.34,8,4,409.02,1,136.34,3,2024,51.13,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2023-10-22,5,476.01,7,2,2380.05,1,476.01,10,2023,340.01,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2024-11-02,5,236.38,7,1,1181.9,1,236.38,11,2024,168.84,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023-06-16,3,396.0,4,3,1188.0,1,396.0,6,2023,297.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024-01-16,5,341.96,6,0,1709.8,1,341.96,1,2024,284.97,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2023-09-24,1,672.89,1,0,672.89,1,672.89,9,2023,672.89,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2024-03-01,2,657.48,5,4,1314.96,1,657.48,3,2024,262.99,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
2023-08-06,3,498.68,4,0,1496.04,1,498.68,8,2023,374.01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-03-26,5,558.63,8,4,2793.15,1,558.63,3,2023,349.14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2023-07-07,3,19.73,3,4,59.19,1,19.73,7,2023,19.73,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2023-06-23,5,248.84,10,3,1244.2,1,248.84,6,2023,124.42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-31,3,46.11,5,4,138.33,1,46.11,8,2024,27.67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023-05-02,5,678.16,7,1,3330.4075,1,666.08,5,2023,475.77,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2024-04-10,5,601.72,5,3,3008.6,1,601.72,4,2024,601.72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-04-25,2,259.32,2,4,518.64,1,259.32,4,2024,259.32,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2023-12-13,3,63.68,6,1,191.04,1,63.68,12,2023,31.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-10-05,4,371.07,7,1,1484.28,1,371.07,10,2023,212.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-09-29,4,306.35,7,4,1225.4,1,306.35,9,2024,175.06,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2023-10-15,4,578.27,9,0,2313.08,1,578.27,10,2023,257.01,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2023-01-20,1,529.19,5,4,529.19,1,529.19,1,2023,105.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27,2,587.49,6,4,1174.98,1,587.49,2,2024,195.83,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2024-06-30,4,567.57,9,2,2270.28,1,567.57,6,2024,252.25,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2024-04-29,5,85.22,7,0,426.1,1,85.22,4,2024,60.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-08-26,1,438.37,4,4,438.37,1,438.37,8,2024,109.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-11-15,2,366.23,2,0,732.46,1,366.23,11,2023,366.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2023-01-02,2,150.05,4,1,300.1,1,150.05,1,2023,75.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023-10-27,4,498.51,4,2,1994.04,1,498.51,10,2023,498.51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2025-04-24,3,339.39,7,2,1018.17,1,339.39,4,2025,145.45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-01-18,2,575.83,3,4,1151.66,1,575.83,1,2025,383.89,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2023-12-23,2,642.98,7,0,1285.96,1,642.98,12,2023,183.71,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2023-05-18,2,372.23,7,0,744.46,1,372.23,5,2023,106.35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2024-11-12,3,646.34,5,2,1939.02,1,646.34,11,2024,387.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024-06-05,5,341.84,8,3,1709.2,1,341.84,6,2024,213.65,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2024-02-25,3,690.3,6,2,2070.9,1,690.3,2,2024,345.15,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2023-06-12,3,382.37,8,3,1147.11,1,382.37,6,2023,143.39,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2023-03-14,2,132.6,4,0,265.2,1,132.6,3,2023,66.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-18,2,189.06,7,1,378.12,1,189.06,1,2024,54.02,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2023-12-24,4,87.79,6,3,351.16,1,87.79,12,2023,58.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-04-18,2,46.36,4,2,92.72,1,46.36,4,2025,23.18,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2024-10-26,2,642.04,4,0,1284.08,1,642.04,10,2024,321.02,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2024-10-19,2,651.57,7,1,1303.14,1,651.57,10,2024,186.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2025-02-28,3,424.89,6,2,1274.67,1,424.89,2,2025,212.45,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2023-01-28,3,438.89,3,1,1316.67,1,438.89,1,2023,438.89,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-04-15,1,72.6,6,3,72.6,1,72.6,4,2024,12.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-19,4,194.75,5,1,779.0,1,194.75,12,2024,155.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-05-02,4,231.26,6,2,925.04,1,231.26,5,2023,154.17,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2024-08-31,4,327.12,4,0,1308.48,1,327.12,8,2024,327.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-05-03,1,466.42,5,0,466.42,1,466.42,5,2023,93.28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2024-07-05,2,253.67,3,1,507.34,1,253.67,7,2024,169.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2023-02-05,1,257.0,5,4,257.0,1,257.0,2,2023,51.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-04-18,4,539.2,8,2,2156.8,1,539.2,4,2024,269.6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-06-15,5,50.74,7,2,253.7,1,50.74,6,2023,36.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-05-09,2,624.16,2,3,1248.32,1,624.16,5,2023,624.16,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
2023-02-21,2,372.92,7,0,745.84,1,372.92,2,2023,106.55,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2024-01-09,4,358.75,9,1,1435.0,1,358.75,1,2024,159.44,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2024-08-06,3,342.02,5,0,1026.06,1,342.02,8,2024,205.21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2025-06-23,2,422.34,4,3,844.68,1,422.34,6,2025,211.17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-04-03,5,22.07,7,3,110.35,1,22.07,4,2025,15.76,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-11-24,3,163.13,5,1,489.39,1,163.13,11,2024,97.88,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2023-02-02,3,360.66,5,3,1081.98,1,360.66,2,2023,216.4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2023-08-27,3,463.39,3,1,1390.17,1,463.39,8,2023,463.39,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2024-01-30,1,155.27,6,0,155.27,1,155.27,1,2024,25.88,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2023-07-23,3,509.42,5,2,1528.26,1,509.42,7,2023,305.65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-05-18,4,652.48,5,3,2609.92,1,652.48,5,2025,521.98,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-09-22,4,34.84,8,0,139.36,1,34.84,9,2024,17.42,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2025-02-07,1,234.37,5,0,234.37,1,234.37,2,2025,46.87,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2023-10-09,3,53.6,4,1,160.8,1,53.6,10,2023,40.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023-09-13,1,332.09,5,3,332.09,1,332.09,9,2023,66.42,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2024-03-06,4,593.22,8,1,2372.88,1,593.22,3,2024,296.61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-08-29,2,444.84,7,1,889.68,1,444.84,8,2023,127.1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2024-07-12,1,24.48,1,3,24.48,1,24.48,7,2024,24.48,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-24,3,239.08,8,2,717.24,1,239.08,11,2024,89.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-01-23,5,196.84,5,3,984.2,1,196.84,1,2023,196.84,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2025-03-12,1,176.58,4,4,176.58,1,176.58,3,2025,44.14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2023-10-02,4,666.52,8,0,2666.08,1,666.52,10,2023,333.26,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024-11-23,5,101.3,7,0,506.5,1,101.3,11,2024,72.36,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2023-07-02,4,151.2,9,1,604.8,1,151.2,7,2023,67.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2025-02-04,5,94.85,6,0,474.25,1,94.85,2,2025,79.04,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2023-01-04,2,388.22,2,3,776.44,1,388.22,1,2023,388.22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2023-11-13,3,614.15,3,1,1842.45,1,614.15,11,2023,614.15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-09-25,2,92.91,3,3,185.82,1,92.91,9,2024,61.94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-06-23,3,92.22,5,0,276.66,1,92.22,6,2024,55.33,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2024-06-09,3,562.55,6,0,1687.65,1,562.55,6,2024,281.28,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2023-03-22,1,92.79,3,0,92.79,1,92.79,3,2023,30.93,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023-06-03,4,30.27,9,2,121.08,1,30.27,6,2023,13.45,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2025-03-30,2,49.08,7,3,98.16,1,49.08,3,2025,14.02,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-03-02,5,228.09,9,1,1140.45,1,228.09,3,2025,126.72,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-01,4,650.04,6,1,2600.16,1,650.04,11,2024,433.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2025-03-04,1,665.11,3,3,665.11,1,665.11,3,2025,221.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024-12-07,1,386.03,4,2,386.03,1,386.03,12,2024,96.51,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024-07-22,5,21.54,10,2,107.7,1,21.54,7,2024,10.77,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-07-04,2,475.78,2,2,951.56,1,475.78,7,2024,475.78,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2024-01-09,2,68.4,7,0,136.8,1,68.4,1,2024,19.54,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2025-06-21,4,532.49,6,1,2129.96,1,532.49,6,2025,354.99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2023-04-21,1,51.73,1,1,51.73,1,51.73,4,2023,51.73,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024-07-26,3,653.63,7,0,1960.89,1,653.63,7,2024,280.13,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2024-06-13,3,454.29,4,2,1362.87,1,454.29,6,2024,340.72,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2023-10-16,3,122.11,4,0,366.33,1,122.11,10,2023,91.58,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2023-04-08,4,64.74,8,2,258.96,1,64.74,4,2023,32.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-01-21,2,681.06,3,1,1362.12,1,681.06,1,2024,454.04,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2023-09-21,5,128.95,10,3,644.75,1,128.95,9,2023,64.47,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-03-18,2,118.59,2,0,237.18,1,118.59,3,2024,118.59,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024-11-15,1,95.1,1,3,95.1,1,95.1,11,2024,95.1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2023-12-09,3,54.95,8,4,164.85,1,54.95,12,2023,20.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-10-18,3,136.97,4,4,410.91,1,136.97,10,2024,102.73,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2023-03-12,2,194.85,5,4,389.7,1,194.85,3,2023,77.94,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-10-25,4,583.02,4,1,2332.08,1,583.02,10,2024,583.02,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024-09-29,5,95.75,8,3,478.75,1,95.75,9,2024,59.84,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2024-07-29,4,325.76,8,0,1303.04,1,325.76,7,2024,162.88,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2023-09-08,4,186.41,6,2,745.64,1,186.41,9,2023,124.27,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2025-02-22,1,474.6,4,0,474.6,1,474.6,2,2025,118.65,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2024-06-07,5,584.46,8,0,2922.3,1,584.46,6,2024,365.29,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2025-03-07,1,132.05,2,2,132.05,1,132.05,3,2025,66.03,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023-12-04,4,494.84,8,0,1979.36,1,494.84,12,2023,247.42,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2024-01-23,4,224.61,6,1,898.44,1,224.61,1,2024,149.74,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2024-06-28,4,44.07,6,0,176.28,1,44.07,6,2024,29.38,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2024-02-09,5,418.53,6,2,2092.65,1,418.53,2,2024,348.78,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2024-01-03,4,532.87,9,3,2131.48,1,532.87,1,2024,236.83,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2025-06-04,2,485.37,5,0,970.74,1,485.37,6,2025,194.15,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
2024-06-13,4,386.73,4,1,1546.92,1,386.73,6,2024,386.73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2024-07-20,2,377.47,7,2,754.94,1,377.47,7,2024,107.85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-01-23,5,332.64,10,4,1663.2,1,332.64,1,2025,166.32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-11-30,3,699.93,7,2,2099.79,1,699.93,11,2024,299.97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-09-30,1,576.35,1,3,576.35,1,576.35,9,2024,576.35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2024-06-12,2,461.37,5,2,922.74,1,461.37,6,2024,184.55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2023-03-02,4,111.3,7,0,445.2,1,111.3,3,2023,63.6,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2025-02-24,3,661.89,6,4,1985.67,1,661.89,2,2025,330.94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2025-03-12,2,259.58,7,3,519.16,1,259.58,3,2025,74.17,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2024-07-15,3,70.81,8,4,212.43,1,70.81,7,2024,26.55,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2025-04-13,1,518.39,4,3,518.39,1,518.39,4,2025,129.6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-01-14,4,145.41,7,0,581.64,1,145.41,1,2023,83.09,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2023-01-24,2,599.86,7,1,1199.72,1,599.86,1,2023,171.39,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2024-10-03,4,429.37,8,2,1717.48,1,429.37,10,2024,214.68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2024-04-24,2,241.49,7,3,482.98,1,241.49,4,2024,69.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2025-05-31,2,452.05,3,0,904.1,1,452.05,5,2025,301.37,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2023-06-13,3,336.71,4,0,1010.13,1,336.71,6,2023,252.53,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024-06-27,1,283.69,6,2,283.69,1,283.69,6,2024,47.28,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2024-02-22,1,157.72,2,2,157.72,1,157.72,2,2024,78.86,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2023-03-26,3,624.84,8,1,1874.52,1,624.84,3,2023,234.32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2023-07-24,3,308.01,3,1,924.03,1,308.01,7,2023,308.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-02-18,1,39.56,5,2,39.56,1,39.56,2,2025,7.91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-06-02,4,37.76,7,2,151.04,1,37.76,6,2023,21.58,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-17,3,76.96,8,0,230.88,1,76.96,9,2024,28.86,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023-04-06,1,569.96,4,0,569.96,1,569.96,4,2023,142.49,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024-03-10,5,627.43,10,0,3137.15,1,627.43,3,2024,313.72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-10-06,2,534.91,5,2,1069.82,1,534.91,10,2023,213.96,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2023-01-22,2,278.88,3,4,557.76,1,278.88,1,2023,185.92,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2025-04-18,2,323.22,7,3,646.44,1,323.22,4,2025,92.35,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2023-09-04,5,653.46,9,0,3267.3,1,653.46,9,2023,363.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-07-06,4,678.55,5,0,2714.2,1,678.55,7,2023,542.84,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024-02-11,1,314.38,6,2,314.38,1,314.38,2,2024,52.4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2024-06-12,3,692.44,8,2,2077.32,1,692.44,6,2024,259.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-07-28,1,604.87,4,3,604.87,1,604.87,7,2024,151.22,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2025-06-28,2,512.33,7,1,1024.66,1,512.33,6,2025,146.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15,3,20.54,3,3,61.62,1,20.54,4,2025,20.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-03-04,2,625.22,5,2,1250.44,1,625.22,3,2023,250.09,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2023-08-21,1,21.19,5,2,21.19,1,21.19,8,2023,4.24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2025-03-21,5,64.49,7,1,322.45,1,64.49,3,2025,46.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-04-28,4,246.85,8,2,987.4,1,246.85,4,2023,123.42,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2023-12-01,3,588.74,8,0,1766.22,1,588.74,12,2023,220.78,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2024-03-31,4,184.48,4,2,737.92,1,184.48,3,2024,184.48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2024-01-10,5,524.26,5,4,2621.3,1,524.26,1,2024,524.26,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2024-08-11,2,493.63,6,4,987.26,1,493.63,8,2024,164.54,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
2025-05-26,1,438.34,5,1,438.34,1,438.34,5,2025,87.67,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2025-05-16,1,325.81,1,4,325.81,1,325.81,5,2025,325.81,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2023-07-29,1,176.1,1,3,176.1,1,176.1,7,2023,176.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2023-08-23,5,45.31,8,4,226.55,1,45.31,8,2023,28.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-03-17,4,221.96,7,2,887.84,1,221.96,3,2024,126.83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-11-02,2,601.43,5,3,1202.86,1,601.43,11,2023,240.57,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-08-17,5,691.28,10,0,3330.4075,1,666.08,8,2023,333.04,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2024-09-14,4,417.89,4,2,1671.56,1,417.89,9,2024,417.89,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-01-13,4,409.28,8,0,1637.12,1,409.28,1,2024,204.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-06-16,2,356.35,6,1,712.7,1,356.35,6,2023,118.78,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2024-04-15,5,170.22,8,4,851.1,1,170.22,4,2024,106.39,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2023-03-09,4,384.85,9,3,1539.4,1,384.85,3,2023,171.04,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2024-11-20,4,115.77,7,3,463.08,1,115.77,11,2024,66.15,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2025-04-29,3,579.55,8,1,1738.65,1,579.55,4,2025,217.33,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2023-02-27,2,438.76,2,1,877.52,1,438.76,2,2023,438.76,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2025-05-19,5,488.35,9,0,2441.75,1,488.35,5,2025,271.31,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2023-04-16,4,328.56,4,0,1314.24,1,328.56,4,2023,328.56,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
